Customer ID,Age,Gender,City,Education,Occupation,Annual Income (₹),Join Date,Total Spend (₹),Purchase Frequency,Recency (days),Avg Order Value (₹),Satisfaction Score,Online Purchase Ratio,Discount Sensitivity,Loyalty Score,Sessions per Month,Cart Abandonment Rate,Preferred Channel,Payment Method,Top Category 1,Top Category 2,Returns Count,Referrals Made,Archetype,Cluster,Segment,PCA1,PCA2
CUST-00518,51,Female,Indore,Master,Student,402280,2023-07-05,62193,12,15,7194,4.8,0.68,0.25,767,12,0.11,Website,UPI,Electronics,Food Delivery,0,1,Premium,0,Premium Loyalists,3.4137241594912227,-1.220692594144208
CUST-00519,59,Female,Bangalore,Bachelor,Government Employee,330555,2022-03-10,30222,2,4,2730,4.3,0.76,0.23,700,5,0.08,Mobile App,EMI,Health,Sports,2,0,Premium,0,Premium Loyalists,2.3085165664064395,-1.3977651420613695
CUST-00520,48,Male,Coimbatore,Bachelor,Student,313216,2021-04-11,72746,3,5,10960,4.1,0.77,0.25,917,5,0.13,Mobile App,Debit Card,Beauty,Home Decor,2,0,Premium,0,Premium Loyalists,3.2818167796043904,-2.052956642372889
CUST-00521,46,Other,Mumbai,High School,Analyst,57510,2022-03-08,11681,6,102,2889,2.0,0.23,0.53,478,7,0.4,Word of Mouth,Net Banking,Sports,Books,1,2,At-Risk,1,Loyal Regulars,-1.3447232412997787,-0.981389309671815
CUST-00522,30,Other,Surat,Bachelor,Teacher,12910,2022-12-13,4617,4,98,949,3.7,0.83,0.83,131,16,0.49,Mobile App,Credit Card,Sports,Fashion,3,0,Budget,3,At-Risk Customers,-2.1370714925485395,0.39773430853699965
CUST-00523,24,Female,Coimbatore,Diploma,Salesperson,28467,2022-05-01,1887,3,104,1258,3.5,0.75,0.74,292,15,0.53,Social Media,Cash,Beauty,Travel,4,2,Budget,3,At-Risk Customers,-2.013521690526014,0.3547770255181663
CUST-00524,23,Other,Hyderabad,Diploma,Designer,14798,2023-11-14,1351,6,128,387,2.5,0.83,0.8,301,9,0.7,In-Store,EMI,Electronics,Health,4,1,Budget,3,At-Risk Customers,-2.9074126235452344,0.10251685886777663
CUST-00525,18,Male,Surat,Bachelor,Salesperson,30136,2022-09-13,3318,3,66,1350,2.9,0.66,0.82,311,16,0.45,Word of Mouth,Credit Card,Books,Health,1,1,Budget,3,At-Risk Customers,-2.1211742166456498,0.5039837670982646
CUST-00526,27,Male,Mumbai,High School,Retired,13075,2023-03-14,416,1,101,578,2.7,0.94,0.78,346,6,0.58,Social Media,Credit Card,Grocery,Fashion,2,2,Budget,3,At-Risk Customers,-2.473064519623491,-0.15034766565643423
CUST-00527,34,Other,Bangalore,Master,Retired,108795,2023-06-25,4507,25,2,498,3.9,0.46,0.44,817,27,0.11,Website,Cash,Fashion,Health,1,6,Loyal,2,Budget Seekers,1.0291589917269537,1.738947995001661
CUST-00528,37,Other,Coimbatore,PhD,Business Owner,17456,2023-11-19,3827,1,32,889,3.0,0.83,0.84,355,16,0.68,Website,Cash,Travel,Food Delivery,0,3,Budget,3,At-Risk Customers,-2.236754925946119,0.176795402610292
CUST-00529,50,Other,Coimbatore,Diploma,Doctor,59932,2022-12-04,2135,36,7,207,4.1,0.55,0.56,636,18,0.28,In-Store,EMI,Sports,Food Delivery,3,1,Loyal,2,Budget Seekers,0.4039857299644417,1.7147479478244858
CUST-00530,56,Female,Lucknow,PhD,Business Owner,49934,2021-06-07,8134,1,396,3381,1.8,0.23,0.5,466,11,0.46,Email Campaign,Net Banking,Sports,Home Decor,2,2,At-Risk,1,Loyal Regulars,-2.2460905587615123,-2.1472029288151346
CUST-00531,26,Female,Kolkata,PhD,Salesperson,371427,2020-07-22,15666,1,5,12065,4.0,0.84,0.16,872,18,0.11,Social Media,Net Banking,Books,Beauty,2,0,Premium,0,Premium Loyalists,2.5380307480577065,-0.861766080359718
CUST-00532,33,Male,Surat,Master,Retired,315608,2022-08-15,44286,2,10,5280,4.8,0.73,0.26,830,14,0.15,Email Campaign,UPI,Books,Fashion,0,3,Premium,0,Premium Loyalists,2.566945578423756,-0.6613077201357989
CUST-00533,37,Male,Kolkata,High School,Manager,35850,2022-08-26,5719,6,327,1380,1.9,0.46,0.63,443,6,0.5,Word of Mouth,Net Banking,Food Delivery,Home Decor,4,3,At-Risk,1,Loyal Regulars,-2.598673964522043,-1.2129774698073337
CUST-00534,45,Other,Pune,PhD,Freelancer,65861,2020-11-20,14489,25,2,497,3.9,0.52,0.51,946,52,0.23,Website,Cash,Travel,Fashion,1,3,Loyal,2,Budget Seekers,1.22564013983101,2.387780780331114
CUST-00535,23,Male,Ahmedabad,Master,Student,32134,2021-11-23,2558,1,59,1329,2.6,0.88,0.71,109,31,0.55,In-Store,Net Banking,Beauty,Health,3,0,Budget,3,At-Risk Customers,-2.354277682582544,0.6798923433459346
CUST-00536,42,Other,Ahmedabad,PhD,Teacher,160962,2022-04-27,64675,4,22,12497,4.6,0.76,0.1,931,24,0.15,Email Campaign,Cash,Food Delivery,Sports,2,1,Premium,0,Premium Loyalists,3.2568964928356845,-0.9470831045286718
CUST-00537,29,Male,Surat,Diploma,Manager,323201,2020-03-13,92866,7,20,13207,4.9,0.54,0.2,926,2,0.1,Social Media,UPI,Food Delivery,Travel,1,3,Premium,0,Premium Loyalists,3.891840540288759,-1.8351289005756963
CUST-00538,29,Other,Lucknow,Diploma,Freelancer,109246,2020-09-17,43840,1,5,9680,4.9,0.78,0.26,734,5,0.17,Word of Mouth,Debit Card,Beauty,Health,2,2,Premium,0,Premium Loyalists,1.970695094296288,-0.7903958540175194
CUST-00539,45,Female,Chennai,PhD,Freelancer,62094,2023-01-12,15251,1,179,3664,2.3,0.43,0.7,463,10,0.67,Email Campaign,Credit Card,Books,Travel,0,3,At-Risk,1,Loyal Regulars,-2.1295777439744232,-1.2446461519794512
CUST-00540,30,Male,Hyderabad,Master,Manager,107603,2020-11-19,22235,34,8,509,4.5,0.54,0.41,917,20,0.23,Email Campaign,Cash,Food Delivery,Books,0,6,Loyal,2,Budget Seekers,1.5155290333116715,1.9169897135450342
CUST-00541,32,Female,Hyderabad,PhD,Business Owner,229025,2021-07-24,27368,1,21,29667,4.1,0.5,0.12,776,13,0.08,Word of Mouth,EMI,Food Delivery,Fashion,2,3,Premium,0,Premium Loyalists,2.9831768443075726,-2.2593775045890947
CUST-00542,41,Male,Lucknow,Master,Teacher,91362,2021-05-12,15492,34,8,571,4.7,0.4,0.35,726,46,0.34,Website,Credit Card,Home Decor,Electronics,5,8,Loyal,2,Budget Seekers,1.3029701514994732,2.603507672367623
CUST-00543,34,Other,Chandigarh,High School,Engineer,213761,2021-06-13,78695,8,2,17942,4.1,0.7,0.2,762,27,0.19,Email Campaign,UPI,Travel,Books,1,0,Premium,0,Premium Loyalists,3.206149531241046,-1.1750241488506854
CUST-00544,39,Female,Ahmedabad,Diploma,Teacher,75495,2020-05-01,11941,25,5,313,4.7,0.61,0.43,721,27,0.24,Word of Mouth,EMI,Beauty,Grocery,0,3,Loyal,2,Budget Seekers,1.0460788924130895,1.778292306738637
CUST-00545,41,Male,Bhopal,Diploma,Government Employee,40673,2020-01-06,3881,2,159,1640,3.3,0.77,0.94,253,34,0.75,Social Media,EMI,Grocery,Health,3,3,Budget,3,At-Risk Customers,-2.632902774475387,0.37626549948666665
CUST-00546,25,Male,Mumbai,High School,Salesperson,12396,2022-03-07,1181,3,43,1042,3.7,0.71,0.99,128,14,0.56,Mobile App,EMI,Books,Electronics,1,1,Budget,3,At-Risk Customers,-2.5335201857507275,0.6362151844706379
CUST-00547,49,Other,Bhopal,High School,Designer,317868,2023-09-11,41302,8,22,11204,4.1,0.78,0.16,951,20,0.13,Email Campaign,Cash,Grocery,Travel,1,1,Premium,0,Premium Loyalists,3.146437493571841,-1.1247826311328368
CUST-00548,48,Male,Pune,Bachelor,Manager,621737,2023-01-11,36880,1,26,6523,4.2,0.79,0.25,897,25,0.18,Social Media,Debit Card,Fashion,Health,1,1,Premium,0,Premium Loyalists,3.3283937072944516,-1.4302454549731152
CUST-00549,52,Male,Lucknow,Master,Manager,80186,2021-08-09,7743,1,57,1706,3.0,0.53,0.58,562,9,0.66,In-Store,UPI,Health,Books,4,1,At-Risk,1,Loyal Regulars,-1.2782792264354408,-0.7764368819667268
CUST-00550,43,Female,Delhi,PhD,Doctor,52788,2022-03-10,8060,28,10,339,4.3,0.5,0.52,729,47,0.16,Email Campaign,UPI,Food Delivery,Grocery,1,5,Loyal,2,Budget Seekers,0.9867622070094412,2.518755080566701
CUST-00551,42,Female,Lucknow,Diploma,Designer,79673,2020-02-19,13249,13,10,720,4.6,0.62,0.34,786,61,0.27,Website,Cash,Books,Health,5,6,Loyal,2,Budget Seekers,1.3346469894253583,2.250978907995271
CUST-00552,33,Male,Delhi,High School,Doctor,272235,2020-07-02,33238,5,8,3696,4.2,0.55,0.15,769,9,0.14,Mobile App,Cash,Beauty,Food Delivery,2,1,Premium,0,Premium Loyalists,2.064033510028764,-0.622263950196588
CUST-00553,38,Female,Indore,PhD,Business Owner,60702,2022-03-13,10072,3,248,2631,3.1,0.51,0.66,392,1,0.4,In-Store,Credit Card,Books,Health,2,1,At-Risk,1,Loyal Regulars,-1.7639457093408524,-1.1872508388709542
CUST-00554,41,Other,Jaipur,Diploma,Business Owner,37860,2023-04-26,11934,43,10,296,3.8,0.34,0.52,895,50,0.26,Social Media,Net Banking,Fashion,Beauty,2,1,Loyal,2,Budget Seekers,1.0372175208630015,3.190581275172472
CUST-00555,46,Other,Ahmedabad,Master,Retired,99465,2023-11-26,4591,5,205,1400,3.2,0.6,0.51,277,4,0.64,Word of Mouth,Net Banking,Food Delivery,Sports,1,2,At-Risk,1,Loyal Regulars,-1.8956866495362341,-1.0913795815475493
CUST-00556,49,Female,Chennai,Master,Student,103255,2022-02-15,20440,18,6,1061,4.4,0.61,0.47,909,25,0.2,Social Media,Debit Card,Fashion,Travel,0,2,Loyal,2,Budget Seekers,1.4543105769220492,0.9980928287625966
CUST-00557,41,Other,Delhi,Master,Doctor,40544,2023-10-18,5384,27,6,711,5.0,0.59,0.33,770,33,0.19,In-Store,Debit Card,Sports,Beauty,5,0,Loyal,2,Budget Seekers,1.3781536352194577,2.1727738648026054
CUST-00558,40,Male,Bangalore,Master,Engineer,283589,2020-09-10,26929,6,15,7550,4.9,0.86,0.25,870,2,0.16,Social Media,EMI,Home Decor,Grocery,0,1,Premium,0,Premium Loyalists,2.4588577059151455,-0.9339593569167206
CUST-00559,54,Male,Surat,Bachelor,Doctor,364158,2020-01-04,66417,1,8,16615,4.3,0.61,0.3,912,24,0.08,Website,Net Banking,Food Delivery,Grocery,0,1,Premium,0,Premium Loyalists,3.7510874142150867,-1.9722064118426619
CUST-00560,39,Other,Kolkata,High School,Designer,348657,2020-01-25,86874,4,36,10672,4.6,0.65,0.17,832,10,0.18,In-Store,Cash,Beauty,Grocery,2,3,Premium,0,Premium Loyalists,3.5122892217067334,-1.8838289110677313
CUST-00561,24,Male,Bangalore,High School,Business Owner,20007,2023-09-23,4781,1,128,1650,2.7,0.67,0.95,299,28,0.56,Email Campaign,Debit Card,Sports,Fashion,0,2,Budget,3,At-Risk Customers,-2.6475311811200055,0.5079376513548219
CUST-00562,42,Male,Surat,Bachelor,Designer,102712,2022-10-21,10649,24,11,478,4.9,0.65,0.44,740,52,0.12,Mobile App,Net Banking,Grocery,Travel,3,1,Loyal,2,Budget Seekers,1.6002740057725005,2.5329300300616087
CUST-00563,25,Male,Chennai,Diploma,Manager,71316,2021-03-17,10614,3,118,3218,2.6,0.34,0.49,470,13,0.53,Word of Mouth,Credit Card,Food Delivery,Sports,4,0,At-Risk,1,Loyal Regulars,-1.5097133133850216,-0.4036665085214135
CUST-00564,52,Female,Pune,High School,Analyst,48370,2020-11-25,14390,18,2,665,4.0,0.44,0.59,794,42,0.12,Email Campaign,UPI,Books,Food Delivery,3,5,Loyal,2,Budget Seekers,0.9720136683447745,1.644906655843461
CUST-00565,52,Other,Ahmedabad,Master,Student,88490,2023-11-05,1785,1,253,1115,2.7,0.59,0.61,266,12,0.63,In-Store,UPI,Travel,Fashion,2,0,At-Risk,1,Loyal Regulars,-2.371828086372508,-1.2583584017874216
CUST-00566,28,Other,Ahmedabad,Bachelor,Salesperson,15819,2023-05-21,3301,1,10,867,3.6,0.97,0.71,326,18,0.79,Social Media,EMI,Electronics,Fashion,4,0,Budget,3,At-Risk Customers,-2.069083218718836,0.5897015524162544
CUST-00567,33,Female,Mumbai,PhD,Government Employee,28622,2023-08-05,3891,1,71,1188,3.6,0.99,0.82,236,15,0.41,Email Campaign,Cash,Home Decor,Health,1,3,Budget,3,At-Risk Customers,-1.7204400286670662,0.2303521446955649
CUST-00568,63,Other,Chennai,Master,Freelancer,120982,2021-06-02,11097,1,285,5093,2.9,0.47,0.76,596,3,0.56,Email Campaign,Net Banking,Sports,Food Delivery,2,1,At-Risk,1,Loyal Regulars,-1.5846737397744648,-2.118709493597376
CUST-00569,44,Other,Lucknow,PhD,Retired,110631,2021-04-02,14801,26,1,782,4.6,0.47,0.57,879,42,0.18,Website,Debit Card,Grocery,Electronics,2,8,Loyal,2,Budget Seekers,1.4391334946274956,2.1823465679813845
CUST-00570,41,Male,Pune,Master,Government Employee,111945,2023-04-05,3171,7,60,1684,1.9,0.28,0.69,415,8,0.39,Mobile App,UPI,Electronics,Grocery,2,3,At-Risk,1,Loyal Regulars,-1.6475187336251869,-0.5733955169815484
CUST-00571,31,Male,Bhopal,Diploma,Student,24458,2021-10-11,1209,2,87,2525,3.7,0.97,0.9,394,26,0.49,Website,Debit Card,Home Decor,Fashion,5,0,Budget,3,At-Risk Customers,-1.697834422144154,0.688906294147243
CUST-00572,53,Female,Kolkata,Diploma,Freelancer,408539,2021-05-28,51392,4,12,24940,4.5,0.84,0.26,761,11,0.1,Social Media,Net Banking,Fashion,Health,2,3,Premium,0,Premium Loyalists,3.836806148232915,-2.7433005607947796
CUST-00573,34,Other,Chennai,High School,Engineer,91927,2022-07-23,19612,27,5,425,4.6,0.37,0.32,704,47,0.16,In-Store,Net Banking,Food Delivery,Beauty,3,7,Loyal,2,Budget Seekers,1.5251187153616412,2.4437121097199923
CUST-00574,28,Female,Hyderabad,PhD,Analyst,78787,2021-05-21,25255,33,3,489,4.4,0.41,0.35,825,18,0.25,Mobile App,EMI,Health,Home Decor,1,7,Loyal,2,Budget Seekers,1.302321935675641,1.7986353833862747
CUST-00575,35,Female,Hyderabad,Diploma,Student,42442,2021-06-11,4053,1,96,2177,3.6,0.63,0.85,196,34,0.67,Word of Mouth,Net Banking,Fashion,Books,5,3,Budget,3,At-Risk Customers,-2.2368835117948964,0.6107480224291417
CUST-00576,27,Male,Delhi,PhD,Doctor,33360,2021-10-28,4633,1,68,2083,3.7,0.65,0.82,380,19,0.62,Social Media,Credit Card,Sports,Fashion,5,3,Budget,3,At-Risk Customers,-1.915585384725026,0.4358635374479505
CUST-00577,39,Male,Lucknow,High School,Engineer,265264,2023-10-20,33786,2,9,5191,4.1,0.87,0.24,835,24,0.15,Email Campaign,EMI,Food Delivery,Home Decor,2,0,Premium,0,Premium Loyalists,2.222229241849328,-0.39611641704688283
CUST-00578,40,Male,Jaipur,PhD,Business Owner,236154,2022-04-01,47413,9,37,8567,4.5,0.55,0.25,880,24,0.07,Mobile App,Credit Card,Food Delivery,Fashion,2,2,Premium,0,Premium Loyalists,2.7908444817814244,-0.41691269427683075
CUST-00579,37,Male,Surat,Bachelor,Business Owner,107325,2020-10-17,6230,33,2,272,4.2,0.32,0.32,679,43,0.16,Website,EMI,Home Decor,Books,0,5,Loyal,2,Budget Seekers,1.2470664483795268,2.517662522899815
CUST-00580,60,Other,Hyderabad,High School,Designer,97258,2023-02-27,7289,6,150,8712,2.8,0.25,0.46,335,9,0.42,Email Campaign,Debit Card,Health,Grocery,2,2,At-Risk,1,Loyal Regulars,-0.8866299051066514,-1.6497632007124945
CUST-00581,33,Male,Hyderabad,Bachelor,Salesperson,46057,2022-04-09,1350,1,135,2200,1.8,0.25,0.67,330,4,0.31,Social Media,EMI,Sports,Books,5,2,At-Risk,1,Loyal Regulars,-2.190278005401873,-0.9317393798038421
CUST-00582,33,Male,Chennai,High School,Student,73393,2023-07-13,15142,5,250,2522,1.8,0.29,0.56,455,12,0.66,Word of Mouth,Cash,Home Decor,Grocery,1,1,At-Risk,1,Loyal Regulars,-2.378053114346447,-1.0838505433582655
CUST-00583,60,Other,Chennai,Diploma,Student,73056,2021-10-14,4685,1,149,4593,1.6,0.57,0.55,518,12,0.4,Email Campaign,UPI,Beauty,Fashion,2,2,At-Risk,1,Loyal Regulars,-1.3851190224008232,-1.5732657875554314
CUST-00584,29,Male,Kolkata,Bachelor,Doctor,47423,2023-02-22,5339,6,152,3345,2.1,0.28,0.69,331,1,0.58,Word of Mouth,Credit Card,Sports,Beauty,3,3,At-Risk,1,Loyal Regulars,-2.5394642760613277,-0.8484588451159405
CUST-00585,22,Female,Surat,Diploma,Designer,21402,2020-09-24,335,3,37,316,2.8,0.96,0.96,303,19,0.63,Website,Cash,Health,Beauty,5,0,Budget,3,At-Risk Customers,-2.6241112069243946,0.7631282660288408
CUST-00586,49,Male,Chandigarh,Master,Engineer,48987,2021-10-22,6469,1,268,5742,1.9,0.35,0.41,226,4,0.34,Website,Cash,Food Delivery,Home Decor,5,2,At-Risk,1,Loyal Regulars,-1.8915988207241408,-2.067085387736005
CUST-00587,52,Other,Jaipur,PhD,Government Employee,437145,2022-05-13,61993,1,22,15173,4.4,0.63,0.22,955,19,0.13,Email Campaign,UPI,Travel,Food Delivery,2,1,Premium,0,Premium Loyalists,3.8557187672646123,-2.1456371409026644
CUST-00588,18,Female,Surat,Diploma,Analyst,39662,2021-09-05,3469,1,33,1888,3.3,0.63,0.76,249,18,0.43,Mobile App,EMI,Books,Beauty,4,3,Budget,3,At-Risk Customers,-1.8244296537562632,0.5736751810131939
CUST-00589,55,Female,Kolkata,High School,Retired,52173,2022-05-18,5146,4,296,2018,2.2,0.48,0.6,507,1,0.34,Word of Mouth,Cash,Sports,Beauty,3,3,At-Risk,1,Loyal Regulars,-1.786821020685083,-1.7538066966413137
CUST-00590,42,Female,Ahmedabad,High School,Designer,71399,2021-12-03,12524,19,6,703,4.6,0.56,0.48,778,63,0.32,In-Store,EMI,Food Delivery,Home Decor,5,2,Loyal,2,Budget Seekers,1.068652126913446,2.662334335228526
CUST-00591,43,Other,Mumbai,Diploma,Government Employee,431488,2021-08-04,47008,4,18,10602,4.6,0.83,0.1,940,1,0.19,Word of Mouth,UPI,Beauty,Food Delivery,0,2,Premium,0,Premium Loyalists,3.427142901624646,-1.9565208652895432
CUST-00592,36,Male,Chandigarh,Master,Government Employee,26798,2021-04-03,3214,2,51,958,2.7,0.92,0.84,309,13,0.6,Website,EMI,Food Delivery,Fashion,3,3,Budget,3,At-Risk Customers,-2.288518794224596,0.00471431645971909
CUST-00593,37,Female,Coimbatore,Bachelor,Freelancer,52681,2022-06-28,7762,6,72,3542,2.3,0.37,0.72,512,3,0.31,Email Campaign,EMI,Home Decor,Health,3,3,At-Risk,1,Loyal Regulars,-1.3585186112198224,-0.633530859901182
CUST-00594,56,Female,Bangalore,Master,Freelancer,87315,2021-11-25,6712,3,103,2785,1.7,0.21,0.67,376,6,0.49,Email Campaign,Debit Card,Sports,Food Delivery,3,2,At-Risk,1,Loyal Regulars,-1.9439185738169351,-1.4102418285554006
CUST-00595,23,Male,Ahmedabad,PhD,Manager,108906,2023-12-27,20675,16,12,1171,4.1,0.34,0.44,701,27,0.31,Website,Credit Card,Sports,Travel,0,7,Loyal,2,Budget Seekers,0.5489962739349602,1.340251257096924
CUST-00596,37,Female,Bangalore,Bachelor,Salesperson,35631,2023-09-22,783,5,87,715,3.4,0.66,0.88,387,23,0.62,Mobile App,EMI,Books,Food Delivery,2,1,Budget,3,At-Risk Customers,-2.0820004201873252,0.553960534698388
CUST-00597,30,Other,Delhi,PhD,Government Employee,82229,2021-11-13,7372,27,4,440,4.7,0.52,0.57,829,41,0.13,Email Campaign,Debit Card,Food Delivery,Health,4,0,Loyal,2,Budget Seekers,1.165508101810706,2.669137154766913
CUST-00598,33,Other,Ahmedabad,Diploma,Business Owner,62008,2021-12-15,4757,20,4,310,4.7,0.49,0.33,856,51,0.3,Website,Debit Card,Travel,Sports,5,1,Loyal,2,Budget Seekers,1.1543617449116774,2.593332424169577
CUST-00599,35,Female,Bangalore,Diploma,Analyst,108703,2020-01-22,10064,20,11,393,4.5,0.42,0.49,921,61,0.21,In-Store,Net Banking,Health,Fashion,1,3,Loyal,2,Budget Seekers,1.363817911434178,2.7686883897077297
CUST-00600,35,Other,Chandigarh,Diploma,Doctor,119538,2022-05-16,60328,2,13,13402,4.1,0.74,0.12,775,10,0.14,In-Store,UPI,Health,Fashion,0,2,Premium,0,Premium Loyalists,2.522697084787165,-1.4148713301889748
CUST-00601,36,Other,Jaipur,Bachelor,Doctor,154998,2021-07-03,52558,3,32,6563,4.1,0.65,0.26,787,6,0.18,In-Store,UPI,Fashion,Food Delivery,2,2,Premium,0,Premium Loyalists,1.866895004377674,-1.0675163958568943
CUST-00602,33,Female,Kolkata,Diploma,Student,191302,2022-07-11,50677,6,3,24574,4.7,0.54,0.28,822,22,0.08,Word of Mouth,Credit Card,Beauty,Food Delivery,0,0,Premium,0,Premium Loyalists,3.2671752093447295,-1.314899934448597
CUST-00603,41,Female,Kolkata,PhD,Teacher,94996,2021-10-10,6242,4,93,2456,1.8,0.53,0.77,203,1,0.49,Word of Mouth,Cash,Books,Food Delivery,1,2,At-Risk,1,Loyal Regulars,-2.3817658275978952,-1.1104113076070314
CUST-00604,38,Other,Bangalore,Diploma,Business Owner,164925,2020-07-01,10625,6,12,7382,4.7,0.69,0.12,895,11,0.11,Mobile App,Credit Card,Food Delivery,Fashion,2,0,Premium,0,Premium Loyalists,2.158079184949672,-0.2739092083477724
CUST-00605,38,Female,Hyderabad,Bachelor,Freelancer,35426,2021-01-24,927,1,76,187,3.7,0.95,0.95,352,14,0.51,Social Media,Credit Card,Fashion,Home Decor,4,3,Budget,3,At-Risk Customers,-1.9495713755837594,0.2549572100431926
CUST-00606,54,Other,Bhopal,Bachelor,Analyst,224618,2022-05-02,78959,9,15,5967,4.1,0.89,0.27,823,21,0.09,Website,Net Banking,Grocery,Sports,0,3,Premium,0,Premium Loyalists,3.1004924326667758,-0.9760745753144231
CUST-00607,25,Other,Surat,Diploma,Retired,61912,2023-01-09,7285,6,89,3282,1.7,0.45,0.5,293,7,0.66,Mobile App,Debit Card,Beauty,Grocery,4,0,At-Risk,1,Loyal Regulars,-2.3299955316840735,-0.6119003748937707
CUST-00608,44,Female,Chennai,Master,Freelancer,65087,2021-04-18,6099,3,243,2165,2.8,0.23,0.7,266,13,0.65,Word of Mouth,Cash,Travel,Electronics,0,2,At-Risk,1,Loyal Regulars,-2.5722568560721792,-0.9743080946874793
CUST-00609,33,Male,Chandigarh,Master,Engineer,22018,2023-08-14,5386,1,27,4850,2.7,0.82,1.0,381,12,0.72,Social Media,UPI,Books,Electronics,3,3,Budget,3,At-Risk Customers,-2.4849523880445314,-0.13687065936235837
CUST-00610,38,Other,Ahmedabad,High School,Manager,223527,2020-06-26,24995,7,40,9272,4.3,0.89,0.23,827,13,0.18,Social Media,EMI,Beauty,Home Decor,0,3,Premium,0,Premium Loyalists,2.0695820866204215,-0.6789852073609024
CUST-00611,38,Other,Lucknow,Diploma,Doctor,122614,2021-11-27,2127,1,197,1760,1.7,0.31,0.63,208,7,0.35,Mobile App,EMI,Health,Travel,1,1,At-Risk,1,Loyal Regulars,-2.300430648580463,-1.313668314129423
CUST-00612,35,Other,Delhi,Bachelor,Analyst,141694,2021-02-27,7925,30,5,219,4.7,0.35,0.38,641,42,0.24,Mobile App,EMI,Grocery,Fashion,3,7,Loyal,2,Budget Seekers,1.1767229419500107,2.4415960052788996
CUST-00613,27,Other,Pune,Master,Government Employee,335534,2021-10-02,76062,12,11,9571,4.6,0.59,0.21,829,20,0.12,Social Media,Debit Card,Fashion,Health,2,0,Premium,0,Premium Loyalists,3.4177613589246434,-0.6367643606276406
CUST-00614,34,Male,Mumbai,Master,Doctor,54874,2022-03-18,3217,3,232,2292,1.6,0.41,0.43,328,4,0.39,Social Media,Debit Card,Fashion,Home Decor,4,0,At-Risk,1,Loyal Regulars,-2.1669396418344555,-1.3366920640054667
CUST-00615,47,Other,Bhopal,Diploma,Student,210939,2022-10-21,36876,1,20,15587,4.4,0.63,0.11,991,26,0.07,Mobile App,Debit Card,Fashion,Electronics,2,1,Premium,0,Premium Loyalists,3.235982745879495,-1.1492529043433501
CUST-00616,48,Other,Coimbatore,Master,Business Owner,50979,2021-07-08,4919,7,249,1248,3.2,0.57,0.67,544,1,0.67,Website,Debit Card,Fashion,Health,5,3,At-Risk,1,Loyal Regulars,-2.0260291246856754,-1.0357663530973034
CUST-00617,29,Other,Ahmedabad,Master,Analyst,350366,2020-10-14,67857,4,6,9838,4.5,0.71,0.18,707,13,0.2,In-Store,EMI,Fashion,Sports,0,3,Premium,0,Premium Loyalists,2.9303675202774766,-1.2738633670740933
CUST-00618,31,Other,Delhi,Diploma,Retired,59343,2023-07-01,3760,4,102,2570,2.2,0.29,0.62,556,16,0.52,Social Media,UPI,Health,Grocery,0,3,At-Risk,1,Loyal Regulars,-1.74850560913008,-0.22396006737734822
CUST-00619,18,Other,Indore,Bachelor,Freelancer,19388,2021-12-20,3877,7,104,3824,2.8,0.73,0.83,277,21,0.5,Mobile App,Net Banking,Grocery,Books,4,0,Budget,3,At-Risk Customers,-2.227623268845817,0.5650896737013473
CUST-00620,56,Female,Lucknow,High School,Salesperson,141017,2022-11-26,55259,3,7,16113,4.7,0.75,0.16,828,5,0.06,Mobile App,Net Banking,Travel,Health,0,3,Premium,0,Premium Loyalists,3.2009344514500064,-1.9718171591132072
CUST-00621,52,Other,Jaipur,Diploma,Analyst,93078,2022-04-16,13530,4,328,9165,2.6,0.28,0.48,529,3,0.55,Website,Cash,Grocery,Health,0,2,At-Risk,1,Loyal Regulars,-1.4401915855426568,-2.344271982437618
CUST-00622,34,Male,Coimbatore,Master,Salesperson,501107,2021-03-18,91224,7,2,11366,4.2,0.64,0.25,856,7,0.08,Website,EMI,Food Delivery,Beauty,0,3,Premium,0,Premium Loyalists,4.014782770210464,-2.0815525385660703
CUST-00623,33,Male,Hyderabad,Bachelor,Student,47358,2022-02-27,7072,33,10,289,4.9,0.65,0.44,947,42,0.19,Social Media,UPI,Grocery,Electronics,4,0,Loyal,2,Budget Seekers,1.5267894950795196,2.9782577961881738
CUST-00624,41,Other,Chandigarh,High School,Salesperson,80302,2021-04-03,11661,1,81,4992,2.0,0.29,0.62,579,9,0.69,Email Campaign,Cash,Food Delivery,Travel,0,3,At-Risk,1,Loyal Regulars,-1.766287461509169,-1.0976334452268435
CUST-00625,46,Female,Lucknow,Master,Government Employee,77872,2022-05-19,4488,5,223,2506,2.3,0.52,0.68,560,1,0.5,Word of Mouth,EMI,Books,Sports,4,1,At-Risk,1,Loyal Regulars,-1.8989935009368382,-1.3239982752629793
CUST-00626,18,Female,Ahmedabad,PhD,Business Owner,50312,2020-05-09,1614,4,83,295,3.7,0.9,0.8,217,19,0.59,Word of Mouth,Cash,Fashion,Books,5,3,Budget,3,At-Risk Customers,-2.1711237266474206,0.8124774335763596
CUST-00627,48,Male,Kolkata,PhD,Engineer,88076,2020-03-05,7087,3,291,8035,1.6,0.59,0.55,332,1,0.37,Word of Mouth,EMI,Beauty,Travel,3,1,At-Risk,1,Loyal Regulars,-1.912865870423141,-2.3166936677575682
